Time	Actual Torque	Actual Velocity
26460.5	0.00237	-0.000963422
26461	0	-0.00724661
26461.5	0.00237	-0.0426105
26462	0.00237	0.00409454
26462.5	0.00237	0.00149749
26463	0	-0.010451
26463.5	0.00237	0.0156032
26464	-0.00237	-0.014001
26464.5	0.00237	-0.00740369
26465	0.00237	-0.0307667
26465.5	0.00237	0.00404218
26466	0	0.0266198
26466.5	0.00237	0.00502655
26467	-0.00237	-0.00271224
26467.5	0	-0.020347
26468	-0.00237	-0.0369032
26468.5	0.00237	0.00914203
26469	0.00237	0.000240855
26469.5	-0.00237	-0.0154881
26470	0.00237	0.000251327
26470.5	0.00237	-0.019614
26471	-0.00237	0.0136659
26471.5	0	-0.00254469
26472	0.00237	0.00517316
26472.5	0.00237	-0.00101578
26473	0.00237	0.021478
26473.5	0	0.00695339
26474	-0.00237	-0.00791681
26474.5	-0.00237	-0.0253317
26475	0.00237	-0.0113516
26475.5	0	-0.000293215
26476	0	0.00844041
26476.5	0.00237	0.0050056
26477	-0.00237	0.0129748
26477.5	0.00237	-0.0129852
26478	0.00237	0.0029531
26478.5	0.00237	0.00158127
26479	-0.00237	-0.0167133
26479.5	0.00237	-0.0206403
26480	0.00237	-0.0115401
26480.5	0	0.00334056
26481	0.00237	0.000198968
26481.5	-0.00237	0.00490088
26482	0	0.00799012
26482.5	0	-0.00141372
26483	-0.00237	-0.0160326
26483.5	0.00237	0.00149749
26484	0.00237	0.0145665
26484.5	0	0.0197501
26485	0	-0.0285361
26485.5	0.00237	-0.00627271
26486	-0.00237	-0.00645074
26486.5	0.00237	-0.0182422
26487	0.00237	-0.0111736
26487.5	0.00237	0.00404218
26488	0.00237	0.0305886
26488.5	0	-0.0230069
26489	0.00237	-0.0359398
26489.5	0.00237	-0.0188914
26490	0	0.0174568
26490.5	0	0.0410292
26491	0	0.0121161
26491.5	0	-0.0349659
26492	0	0.00225147
26492.5	0.00237	-0.0277298
26493	-0.00237	-0.0152367
26493.5	0.00237	0.0240646
26494	0.00237	0.0120847
26494.5	-0.00237	-0.00484852
26495	0.00237	-0.0327145
26495.5	0	0.0224205
26496	-0.00237	0.00669159
26496.5	0.00237	-0.0234049
26497	0.00237	0.00790634
26497.5	-0.00237	0.00400029
26498	0	0.0054559
26498.5	0	-0.000628319
26499	-0.00237	-0.0105558
26499.5	0.00237	-0.0234677
26500	-0.00237	-0.0021677
26500.5	0.00237	0.0390395
26501	0	-0.0382437
26501.5	0	-0.0255411
26502	0.00237	0.0129015
26502.5	0.00237	0.00304734
26503	-0.00237	-0.012692
26503.5	0.00237	0.0223891
26504	-0.00237	-0.0103044
26504.5	-0.00237	0.0165981
26505	0.00237	-0.0327354
26505.5	0	0.0183469
26506	0.00237	-0.0173625
26506.5	0	-0.00617847
26507	0	-0.0342015
26507.5	0.00237	-0.0346099
26508	-0.00237	0.00633555
26508.5	0.00237	0.0112888
26509	0	0.0027646
26509.5	0.00237	-0.00168599
26510	0	-0.00181165
26510.5	0	-0.0198758
26511	0.00237	-0.0279392
26511.5	-0.00237	0.0310285
26512	0.00237	-0.0179594
26512.5	0.00237	-0.011781
26513	-0.00237	-0.00522552
26513.5	0.00237	-0.0129748
26514	-0.00237	-0.0150273
26514.5	0	0.0120323
26515	0.00237	-0.0355628
26515.5	0	-0.0206822
26516	0.00237	0.00444012
26516.5	-0.00237	-0.00338245
26517	0	-0.00876504
26517.5	-0.00237	-0.0208916
26518	0.00237	-0.00646121
26518.5	0.00237	-0.00487994
26519	-0.00237	0.0187134
26519.5	0.00237	0.00217817
26520	-0.00237	-0.0176976
26520.5	0.00237	0.00755029
26521	0	0.0043354
26521.5	0.00237	-0.0347774
26522	-0.00237	0.0217503
26522.5	-0.00237	0.00713142
26523	0.00237	-0.00854513
26523.5	0	0.0221587
26524	0.00237	-0.0271224
26524.5	0	0.00983319
26525	0.00237	0.00482758
26525.5	0	-0.00678584
26526	-0.00237	0.0290074
26526.5	0	0.00159174
26527	0.00237	0.024117
26527.5	-0.00237	-0.0461186
26528	0.00237	-0.011383
26528.5	0	0.00899543
26529	0.00237	0.0180956
26529.5	0.00237	-0.0298556
26530	0.00237	-0.0195617
26530.5	-0.00237	0.0113202
26531	0.00237	0.00318348
26531.5	0.00237	0.00603186
26532	0	-0.0294786
26532.5	0.00237	-0.00696386
26533	0.00237	0.00477522
26533.5	0.00237	-0.00228289
26534	0.00237	0.0606642
26534.5	0	-0.0307667
26535	0	0.00457625
26535.5	0.00237	0.00517316
26536	0	-0.00945619
26536.5	0.00237	0.0126292
26537	0	-0.00918392
26537.5	0.00237	-0.0124721
26538	0.00237	0.00494277
26538.5	-0.00237	-0.015132
26539	0.00237	-0.0154462
26539.5	0.00237	0.0183993
26540	0	0.0238761
26540.5	0	0.0382437
26541	0.00237	-0.0337826
26541.5	-0.00237	-0.0129329
26542	0.00237	0.0117914
26542.5	0.00237	0.0141581
26543	-0.00237	0.00454484
26543.5	0.00237	-0.00971799
26544	0.00237	0.0284314
26544.5	0.00237	0.0374687
26545	0.00237	-0.022431
26545.5	0.00474	-0.015865
26546	-0.00237	-0.0133937
26546.5	-0.00237	7.33038e-05
26547	0.00237	-0.0132785
26547.5	0	-0.0256878
26548	0	-0.00635649
26548.5	0	0.00168599
26549	0	-0.00505796
26549.5	0.00237	0.010828
26550	0.00237	-0.0116553
26550.5	-0.00237	-0.000544543
26551	0.00237	-0.0267559
26551.5	0	0.00365472
26552	0.00237	-0.005791
26552.5	0	-0.0183469
26553	-0.00237	0.0398354
26553.5	0.00237	-0.0188286
26554	0.00237	0.0130795
26554.5	0	-0.049145
26555	-0.00237	-0.0173102
26555.5	0.00237	0.00924675
26556	0	-0.00484852
26556.5	-0.00237	0.019813
26557	0.00237	-0.0256145
26557.5	0.00237	0.0213628
26558	-0.00237	0.00348717
26558.5	0.00237	0.0278555
26559	0.00237	-0.0296671
26559.5	0.00237	-0.0270596
26560	0.00237	0.0186715
26560.5	0.00237	-0.0122313
26561	0.00237	0.0106919
26561.5	0	-0.0225671
26562	-0.00237	0.0128072
26562.5	0.00474	0.00306829
26563	0.00237	-0.0104615
26563.5	0	-0.00178024
26564	0.00237	-0.0131423
26564.5	0.00237	-0.00953997
26565	-0.00237	-0.0105453
26565.5	0	0.0060528
26566	0.00237	0.0219807
26566.5	0.00237	-0.0303792
26567	0.00237	-0.014378
26567.5	0	0.0169541
26568	0	-0.0398668
26568.5	0	-0.00256563
26569	-0.00237	0.00755029
26569.5	0.00237	0.00475428
26570	0.00237	0.0101369
26570.5	0.00237	-0.00600044
26571	0	0.00100531
26571.5	0	0.00930959
26572	-0.00237	0.000753982
26572.5	0.00237	-0.0133518
26573	0.00237	0.0209649
26573.5	0.00237	-0.00600044
26574	0.00237	-0.00173835
26574.5	-0.00237	0.0125664
26575	0	0.0206612
26575.5	0.00237	-0.00856608
26576	0.00237	-0.0270805
26576.5	-0.00237	0.0120847
26577	0	0.000125664
26577.5	0	-0.0122836
26578	0.00237	-0.00978083
26578.5	0.00237	-0.0155614
26579	0	0.00760265
26579.5	0	0.0206717
26580	0.00237	0.014001
26580.5	0.00237	0.00249233
26581	0.00237	-0.00529882
26581.5	0.00237	-0.0019059
26582	0	-0.00627271
26582.5	0.00237	0.0354267
26583	0.00237	-0.0219597
26583.5	0.00237	0.00517316
26584	0.00237	-0.00084823
26584.5	0	0.00152891
26585	0.00237	-0.0191742
26585.5	0.00237	-0.0180537
26586	-0.00237	-0.025426
26586.5	0.00237	0.0151634
26587	0.00237	-0.0158232
26587.5	0.00237	0.0109746
26588	0	0.00546637
26588.5	0.00237	-0.00791681
26589	0.00237	-0.0119381
26589.5	0.00237	-0.00936195
26590	0.00237	-0.00010472
26590.5	-0.00237	-0.00682773
26591	0.00237	-0.000565487
26591.5	0.00237	0.00753982
26592	-0.00237	-0.0293111
26592.5	0.00237	-0.0198549
26593	0.00237	-0.00947714
26593.5	0	-0.0152577
26594	0.00237	0.00113097
26594.5	0.00237	-0.000366519
26595	0	0.0165457
26595.5	-0.00237	-0.0199177
26596	0.00237	-0.00193732
26596.5	-0.00237	0.0326202
26597	0	0.0109956
26597.5	0.00237	-0.00521504
26598	0	0.0174777
26598.5	0.00237	-0.000418879
26599	0.00237	0.00950855
26599.5	0.00237	-0.026735
26600	0.00237	0.000366519
26600.5	-0.00474	0.00475428
26601	0	0.00778068
26601.5	0.00237	-0.025583
26602	0.00237	0.0155195
26602.5	0.00237	0.0107233
26603	0.00237	-0.0292168
26603.5	-0.00237	0.00372802
26604	0.00237	-0.0213105
26604.5	0	-0.0120428
26605	0	0.0133832
26605.5	0	-0.0126397
26606	0.00237	-0.00755029
26606.5	0	0.00990649
26607	0	0.0142838
26607.5	0.00237	0.00412596
26608	-0.00474	0.00352906
26608.5	0	-0.0084823
26609	0.00237	0.0359503
26609.5	-0.00237	0.00608422
26610	0.00237	0.0236038
26610.5	0.00237	-0.0158441
26611	0	0.00522552
26611.5	0.00237	-0.0139277
26612	0	-0.00831475
26612.5	0.00237	0.0361911
26613	0.00237	0.00600044
26613.5	0.00237	0.0240541
26614	0	-0.0302116
26614.5	0.00237	0.0299184
26615	0.00237	-0.0243578
26615.5	0.00237	0.00858702
26616	0.00237	0.0170903
26616.5	0.00237	-0.0112364
26617	0.00237	0.00988554
26617.5	0.00237	0.0100217
26618	0	-0.0211953
26618.5	-0.00237	0.00198968
26619	0.00237	-0.00988554
26619.5	0.00237	0.0107233
26620	-0.00237	-0.00870221
26620.5	0.00237	0.00179071
26621	-0.00237	-0.0352487
26621.5	0.00237	0.023342
26622	0.00237	-0.0416052
26622.5	0	-0.00507891
26623	0.00237	0.0145665
26623.5	-0.00237	-0.00653451
26624	0	0.00873363
26624.5	0.00237	0.0108385
26625	0.00237	0.000774926
26625.5	0.00237	-0.0141686
26626	0.00237	0.0193627
26626.5	-0.00237	0.0254469
26627	0.00237	0.00585383
26627.5	0.00237	0.0179176
26628	0	-0.00508938
26628.5	0.00237	-0.00764454
26629	0	0.0287246
26629.5	0.00237	-0.0225776
26630	0.00237	-0.0227032
26630.5	0.00237	0.00704764
26631	0.00237	-0.0198339
26631.5	0.00237	0.00408407
26632	0.00237	0.00565487
26632.5	0.00237	-0.00095295
26633	0.00237	-0.0103987
26633.5	-0.00237	0.0240122
26634	0	0.0109746
26634.5	0.00237	0.0109327
26635	0.00237	-0.0425476
26635.5	0.00237	0.00546637
26636	0.00237	-0.0106081
26636.5	0.00237	0.0149749
26637	0	-0.00925723
26637.5	-0.00237	0.0176348
26638	-0.00237	0.00930959
26638.5	0	-0.00283791
26639	0.00237	-0.0100636
26639.5	0.00237	-0.0103358
26640	0.00237	0.0174777
26640.5	0.00237	-0.0210277
26641	0.00237	-0.0278973
26641.5	0.00237	0.016619
26642	0.00237	-0.010472
26642.5	0.00237	-0.0144304
26643	0.00237	-0.0208706
26643.5	0.00237	0.0034767
26644	0	-0.012692
26644.5	0	-0.00587478
26645	0	-0.00496372
26645.5	0.00237	-0.0292692
26646	0	0.0184726
26646.5	-0.00237	0.00498466
26647	-0.00237	-0.0241588
26647.5	0.00237	-0.00723614
26648	0.00237	-0.0125664
26648.5	0.00237	0.0051941
26649	0	-0.0124407
26649.5	0	-0.00595855
26650	0.00237	-0.00499513
26650.5	0.00237	-0.0226509
26651	0.00237	-0.0273737
26651.5	0.00237	0.0187867
26652	0.00237	0.00592714
26652.5	0.00237	-0.00588525
26653	0.00237	0.00125664
26653.5	0	-0.0183469
26654	-0.00237	0.0341177
26654.5	0.00237	-0.0393013
26655	0.00237	-0.00293215
26655.5	0.00237	0.01176
26656	-0.00237	-0.0109851
26656.5	-0.00237	-0.016441
26657	0	0.0322851
26657.5	0	-0.0258134
26658	-0.00237	0.0107024
26658.5	0.00237	0.0156347
26659	0	0.0142419
26659.5	0.00237	-0.00666018
26660	0.00237	-0.0288293
26660.5	0.00237	-0.00151844
26661	0.00237	0.0362435
26661.5	0	-0.017928
26662	0.00237	-0.00121475
26662.5	0.00237	0.0354476
26663	0	0.0132889
26663.5	-0.00237	-0.0131214
26664	-0.00237	-0.0307562
26664.5	0.00237	0.0204622
26665	0.00237	-0.0350078
26665.5	0	0.00314159
26666	0	-0.0140115
26666.5	0.00237	-0.00301593
26667	0.00237	0.00733038
26667.5	0.00237	-0.0165457
26668	0.00237	0.0146712
26668.5	-0.00237	0.0115296
26669	0	-0.0183574
26669.5	-0.00237	-0.0150378
26670	0	0.040715
26670.5	0.00237	-0.0220749
26671	0.00237	0.0126397
26671.5	0	0.00239808
26672	0	0.0279078
26672.5	-0.00237	-0.0090059
26673	0.00237	-0.0135717
26673.5	-0.00237	-0.0296147
26674	-0.00237	0.0051208
26674.5	0.00237	0.0144618
26675	-0.00237	-0.0298137
26675.5	0.00237	-0.0265465
26676	0.00237	0.000513127
26676.5	0	0.00555015
26677	0.00237	-0.025028
26677.5	0	-0.0368299
26678	-0.00237	0.0133518
26678.5	0	-0.0118229
26679	0	0.0163363
26679.5	0.00237	-0.0134774
26680	0	0.0127444
26680.5	0.00237	0.0296566
26681	-0.00237	-0.0132261
26681.5	0	-0.013844
26682	0.00237	-0.0275099
26682.5	0.00237	0.0232478
26683	-0.00237	0.0176662
26683.5	-0.00237	-0.0153414
26684	-0.00237	0.0251223
26684.5	0.00237	0.00720472
26685	0.00237	0.00929911
26685.5	0	-0.0268606
26686	0.00237	-0.0133204
26686.5	0.00237	-0.0253108
26687	0.00237	0.0457939
26687.5	0.00237	-0.0176767
26688	0.00237	-0.0343271
26688.5	0.00237	0.0308923
26689	0.00474	0.0157813
26689.5	-0.00237	-0.00566534
26690	0.00237	-0.0197711
26690.5	0	0.00536165
26691	0.00237	-0.000785398
26691.5	0.00237	-0.0121999
26692	0.00237	-0.00469145
26692.5	-0.00237	0.000387463
26693	0.00237	-0.0013823
26693.5	0.00474	0.00120428
26694	-0.00237	0.0165667
26694.5	0.00237	-0.0132785
26695	0.00237	-0.0275308
26695.5	0	0.0190066
26696	0.00237	0.00673348
26696.5	0.00237	0.00395841
26697	0.00237	0.000356047
26697.5	0	-0.0307876
26698	0	-0.0151948
26698.5	0.00237	0.0183993
26699	0	-0.00316254
26699.5	-0.00237	0.0027646
26700	-0.00237	-0.00847183
26700.5	0.00237	-0.0309761
26701	0.00237	0.0389348
26701.5	0.00237	-0.017174
26702	0.00237	0.0051208
26702.5	0	-0.0118543
26703	-0.00237	0.0055292
26703.5	0.00237	-0.0109432
26704	0.00237	0.0137811
26704.5	0.00237	0.00771785
26705	0.00237	0.00369661
26705.5	0	-0.00115192
26706	0	0.00317301
26706.5	0.00237	-0.00982271
26707	0	0.0358979
26707.5	0.00237	-0.0363587
26708	0.00237	-0.0128282
26708.5	0.00237	0.00821003
26709	0.00237	-0.0262532
26709.5	-0.00237	-0.0178233
26710	0	-0.00808437
26710.5	0.00237	0.0182736
26711	0.00237	-0.021499
26711.5	0.00237	0.0217084
26712	0	0.00557109
26712.5	0.00237	-0.0147969
26713	-0.00237	-0.000575959
26713.5	0.00237	0.00694292
26714	0	0.0182631
26714.5	0.00237	-0.0466212
26715	0.00237	0.00304734
26715.5	0.00237	-0.0166504
26716	-0.00237	0.0336988
26716.5	0.00237	-0.0270596
26717	0	0.0262637
26717.5	0	-0.00604233
26718	0.00237	-0.0198549
26718.5	0	0.0427466
26719	0.00237	-0.0258658
26719.5	0.00237	0.00131947
26720	0.00237	0.0213
26720.5	0.00237	-0.0117077
26721	0.00237	-0.00767596
26721.5	0	0.0125664
26722	0.00237	0.00807389
26722.5	0	0.0285675
26723	-0.00237	-0.0105558
26723.5	0.00237	-0.000534071
26724	-0.00237	-0.0194779
26724.5	0.00237	0.0239494
26725	0.00237	-0.0142
26725.5	-0.00237	0.00871268
26726	0	0.00660782
26726.5	0.00237	0.022033
26727	0.00237	-0.00823097
26727.5	-0.00237	-0.0392175
26728	0.00237	0.00325678
26728.5	0.00237	0.0175615
26729	0.00237	-0.0147445
26729.5	0.00237	-0.0115925
26730	-0.00237	0.0245882
26730.5	0.00237	-0.0159069
26731	0	0.00430398
26731.5	0	0.0171531
26732	0.00237	0.00169646
26732.5	0.00237	-0.00201062
26733	0.00237	0.0100112
26733.5	0.00237	-0.00789587
26734	0.00237	-0.015687
26734.5	0.00237	-0.0110794
26735	0.00237	0.00860796
26735.5	-0.00237	-0.0153205
26736	0.00237	0.0182945
26736.5	-0.00237	-0.0126292
26737	0	-0.0244625
26737.5	0.00237	0.0140115
26738	0.00237	0.0273109
26738.5	0.00237	0.00547684
26739	0	-0.024494
26739.5	0.00237	0.0230802
26740	0.00237	-0.00396888
26740.5	0	0.0279916
26741	-0.00237	-0.00752935
26741.5	0	-0.0216037
26742	0.00237	-0.00679631
26742.5	-0.00237	0.0170379
26743	0.00237	0.010074
26743.5	0.00237	-0.00966563
26744	0.00237	-0.0194046
26744.5	-0.00237	-0.0373012
26745	0.00237	-0.022232
26745.5	0.00237	0.0293006
26746	0	-0.0109537
26746.5	0.00237	-0.0224938
26747	0	0.00105767
26747.5	0.00237	0.00528835
26748	0.00237	0.00284838
26748.5	0.00237	0.0222844
26749	0.00237	-0.0139696
26749.5	0	-0.00995885
26750	0.00237	-0.00384322
26750.5	0	-0.00889071
26751	0.00237	-0.0249442
26751.5	0	-0.00438776
26752	0	0.00849277
26752.5	0	-0.0202214
26753	0.00237	0.000251327
26753.5	0.00237	0.00939336
26754	0.00237	-0.0323689
26754.5	-0.00237	0.00522552
26755	0.00237	-0.039982
26755.5	0	-0.00947714
26756	0.00237	0.0410816
26756.5	0.00237	-0.0211324
26757	0.00237	-0.0281801
26757.5	-0.00237	-0.036233
26758	0.00237	0.0522237
26758.5	0	-0.00620988
26759	0.00237	0.00117286
26759.5	0.00237	-0.0101578
26760	0.00237	-0.0223158
26760.5	-0.00237	-0.00458673
26761	0.00237	0.00231431
26761.5	0.00237	-0.00982271
26762	0.00237	0.0232059
26762.5	-0.00237	0.0132575
26763	0.00237	-0.010095
26763.5	-0.00237	-0.00586431
26764	0	-0.022232
26764.5	0	-4.18879e-05
26765	0.00237	0.00917345
26765.5	0	0.0148807
26766	0.00237	0.0116763
26766.5	0	-0.0162839
26767	-0.00237	-0.0184307
26767.5	-0.00237	-0.00318348
26768	0	0.0398668
26768.5	0.00237	0.0137078
26769	0	-0.00273319
26769.5	0.00237	-0.010074
26770	-0.00237	-0.0463175
26770.5	0	0.0043354
26771	-0.00237	-0.00793776
26771.5	-0.00237	0.00257611
26772	-0.00237	0.0234782
26772.5	0.00237	0.0147864
26773	-0.00237	-0.00611563
26773.5	0.00237	-0.0216456
26774	0	-0.0174882
26774.5	0	0.00721519
26775	-0.00237	-0.0147131
26775.5	0	0.0134146
26776	0	0.016619
26776.5	0.00237	0.0100426
26777	0.00237	-0.0166923
26777.5	0.00237	-0.0246301
26778	-0.00237	0.00671254
26778.5	0.00237	0.0395422
26779	0.00237	-0.023363
26779.5	0.00237	0.0166295
26780	0.00237	-0.00770737
26780.5	0.00237	-0.00264941
26781	0	-0.00778068
26781.5	0.00237	-0.00565487
26782	0	0.029531
26782.5	-0.00237	-0.0203889
26783	0.00237	-0.0130586
26783.5	-0.00237	-0.00618894
26784	0.00237	0.0222006
26784.5	-0.00237	0.000774926
26785	0.00237	0.00457625
26785.5	0.00237	-0.0109851
26786	-0.00237	0.0149749
26786.5	-0.00237	0.0325574
26787	0	-0.0258972
26787.5	0	-0.040359
26788	-0.00237	-0.0298242
26788.5	0.00237	0.0112364
26789	-0.00237	-0.00723614
26789.5	-0.00237	-0.0149435
26790	0	-0.0255621
26790.5	-0.00237	-0.0107338
26791	0	0.0287456
26791.5	0	-0.0143466
26792	0.00237	-0.0231954
26792.5	0.00237	0.0241798
26793	0.00237	-0.0113411
26793.5	0.00237	-0.0060528
26794	0.00237	0.00257611
26794.5	0	-0.0207345
26795	-0.00237	0.023918
26795.5	-0.00237	-0.0198444
26796	0.00237	0.00118333
26796.5	0.00237	0.00633555
26797	0.00237	-0.0201376
26797.5	0	-0.00925723
26798	0.00237	-0.00636696
26798.5	0.00237	-0.0148911
26799	0.00237	0.0327563
26799.5	0.00237	0.0164829
26800	0.00474	-0.00132994
26800.5	-0.00237	0.0057177
26801	0.00237	-0.0120951
26801.5	0.00237	0.0106919
26802	0	0.00499513
26802.5	-0.00237	-0.0116239
26803	-0.00237	-0.00411549
26803.5	0	0.000450295
26804	0	0.0159593
26804.5	0	-0.00942478
26805	0	-0.022232
26805.5	0	-0.00339292
26806	0	0.0231116
26806.5	0.00237	0.00888024
26807	0.00237	0.00596903
26807.5	0	-0.0118647
26808	0	-0.045218
26808.5	0	-0.0129015
26809	0.00237	-0.0310704
26809.5	0.00237	-0.0019059
26810	0.00237	0.00401077
26810.5	-0.00237	0.0460976
26811	0.00237	-0.00243997
26811.5	-0.00237	-0.0111108
26812	0	0.0174673
26812.5	0.00237	-0.00988554
26813	0.00237	0.0116448
26813.5	0	0.000324631
26814	-0.00237	-0.00930959
26814.5	0	-0.0206822
26815	-0.00237	0.0251223
26815.5	0.00237	-0.00308923
26816	0.00237	0.00997979
26816.5	0	-0.00649262
26817	0.00237	0.0180432
26817.5	0.00237	-0.0329134
26818	0.00237	0.00866032
26818.5	0.00237	-0.00799012
26819	0.00237	0.0121161
26819.5	0	-0.0227032
26820	0.00237	0.0286513
26820.5	0.00237	-0.0228708
26821	0.00237	0.00158127
26821.5	0	0.00755029
26822	-0.00237	-0.00997979
26822.5	0.00237	0.00438776
26823	0	-0.00738274
26823.5	0	-0.022965
26824	0.00237	0.0109956
26824.5	-0.00237	0.0190799
26825	0.00237	0.021855
26825.5	-0.00237	-0.0296566
26826	0	-0.00460767
26826.5	-0.00237	0.0307876
26827	0.00237	-0.00397935
26827.5	0.00237	-0.0136973
26828	0	-0.0247976
26828.5	0.00237	0.0148911
26829	0	-0.0178757
26829.5	0	-0.0192789
26830	0	-0.00237714
26830.5	0.00237	-0.0136659
26831	0	0.0123779
26831.5	0.00237	0.0173102
26832	-0.00237	0.00416785
26832.5	-0.00237	0.0185982
26833	0	-0.0295624
26833.5	0.00237	-0.0336674
26834	0	-0.0321071
26834.5	0	0.00074351
26835	0	0.0191532
26835.5	0.00237	-8.37758e-05
26836	0.00237	-0.0227975
26836.5	0.00237	-0.0142209
26837	0	-0.00173835
26837.5	0.00237	-0.0215409
26838	0.00237	0.0263161
26838.5	0.00237	0.0095295
26839	0	-0.0205146
26839.5	0	-0.00649262
26840	0.00237	-0.0088174
26840.5	-0.00237	6.28319e-05
26841	-0.00237	-0.0193522
26841.5	0.00237	-0.00681726
26842	0	0.00227242
26842.5	0.00237	0.017949
26843	0.00237	0.000701622
26843.5	0	-0.024274
26844	0.00237	-0.0153938
26844.5	0.00237	-0.00114145
26845	-0.00237	-0.00536165
26845.5	0.00237	-0.00583289
26846	0.00237	-0.00149749
26846.5	0.00237	-0.0221378
26847	-0.00237	-0.0378038
26847.5	0.00237	0.00415737
26848	0.00237	0.0358979
26848.5	0.00237	0.0269549
26849	-0.00237	-0.0238761
26849.5	0.00237	-0.00445059
26850	0	0.0243997
26850.5	0.00237	0.00607375
26851	0.00237	0.00695339
26851.5	0	-0.0329553
26852	-0.00237	-0.000230383
26852.5	-0.00237	-0.019991
26853	0.00237	0.00666018
26853.5	-0.00237	-0.00666018
26854	0.00474	0.00289027
26854.5	0	-0.0219807
26855	-0.00237	0.0124407
26855.5	0.00237	-0.0104091
26856	-0.00237	-0.0290283
26856.5	0.00237	0.0202109
26857	0.00237	0.00551873
26857.5	0.00237	0.028955
26858	0.00237	-0.011205
26858.5	0.00237	0.0125664
26859	0.00237	-0.0145456
26859.5	0	0.0433016
26860	0	-0.0367147
26860.5	0.00237	0.0175929
26861	0.00237	-0.000324631
26861.5	0.00237	-0.0136659
26862	0	-0.0178338
26862.5	-0.00237	0.0150901
26863	-0.00237	-0.0176767
26863.5	0.00237	-0.0138963
26864	0	0.0170798
26864.5	0	-0.00176976
26865	0.00237	0.0206926
26865.5	-0.00237	0.0293425
26866	0	-0.0208392
26866.5	-0.00237	-0.000628319
26867	0	0.00693245
26867.5	0	-0.0326726
26868	0	0.000575959
26868.5	-0.00237	0.00677537
26869	0.00237	-0.00596903
26869.5	-0.00237	0.0204937
26870	0.00237	0.01065
26870.5	0.00237	-0.0131109
26871	-0.00237	-0.00557109
26871.5	0.00237	-0.00210487
26872	0.00237	-0.00165457
26872.5	0.00237	-0.0152263
26873	0.00237	0.0192894
26873.5	-0.00237	0.036432
26874	0.00237	-0.00933053
26874.5	0	0.0192789
26875	0.00237	0.00471239
26875.5	0.00237	-0.0123569
26876	0.00237	-0.000586431
26876.5	0.00237	-0.0143466
26877	0.00237	0.00567581
26877.5	0.00237	0.0107547
26878	0	-0.00445059
26878.5	0.00237	0.0202319
26879	0.00237	-0.00967611
26879.5	-0.00237	-0.0214571
26880	0.00237	-0.0041469
26880.5	0.00237	-0.000303687
26881	0	0.00415737
26881.5	0	0.0146293
26882	-0.00237	-0.0232478
26882.5	0.00237	-0.000115192
26883	0.00237	0.028023
26883.5	0.00237	0.0131842
26884	-0.00237	-0.00916298
26884.5	0	-0.00628319
26885	-0.00237	-0.0051941
26885.5	0.00237	-0.0191637
26886	0.00237	0.0341491
26886.5	0	0.00468097
26887	0	0.0125873
26887.5	0.00237	-0.0302012
26888	-0.00237	0.0340549
26888.5	0.00237	-0.0114249
26889	0	-0.00712094
26889.5	-0.00237	-0.0105872
26890	0.00237	0.000198968
26890.5	0	0.00229336
26891	0.00237	0.0161373
26891.5	0.00237	-0.00888024
26892	0.00237	0.027667
26892.5	0	0.000146608
26893	0.00237	-0.0122417
26893.5	0	-0.00384322
26894	-0.00237	-0.0131633
26894.5	0.00237	0.0237923
26895	0.00237	0.0134146
26895.5	0.00237	0.00995885
26896	0.00237	0.0296357
26896.5	-0.00237	-0.00446106
26897	0.00237	0.0109432
26897.5	-0.00237	-0.0488308
26898	0.00237	-0.00203156
26898.5	0.00237	-0.00118333
26899	0.00237	-0.00214675
26899.5	0.00237	-0.00208392
26900	0	-0.0407465
26900.5	0.00237	0.00167552
26901	0	0.022787
26901.5	0.00237	-0.0117496
26902	0	0.0162106
26902.5	0.00237	0.0192056
26903	0	-0.019635
26903.5	0.00237	0.00837758
26904	0.00237	-0.0136031
26904.5	-0.00237	0.00345575
26905	-0.00237	-0.0174987
26905.5	-0.00237	-0.0089326
26906	0	-0.0179909
26906.5	0.00237	0.014556
26907	0.00237	-0.0333532
26907.5	0.00237	0.0036233
26908	0	0.00353953
26908.5	0.00237	-0.0125559
